Prev_LAT,Prev_LON,Prev_WIND,Prev_PRES
13.85,81.3,45.0,989.0
14.1734,81.3,45.0,989.0
14.4,81.3,45.0,989.0
14.5325,81.2776,45.0,989.0
14.65,81.3,45.0,989.0
14.8508,81.4138,45.0,989.0
15.1,81.6,45.0,989.0
15.3675,81.8313,47.0,987.0
15.4,82.0,50.0,985.0
15.5475,82.2219,50.0,985.0
15.8,82.5,50.0,985.0
16.1274,82.7926,47.0,987.0
16.5,83.15,45.0,989.0
16.9462,83.4564,45.0,989.0
17.4,83.95,45.0,989.0
18.0974,84.6636,47.0,987.0
18.55,85.15,50.0,985.0
18.8574,85.6431,52.0,983.0
19.4,86.7,55.0,982.0
19.8135,87.3099,55.0,982.0
20.2,87.95,55.0,982.0
20.5102,88.7042,57.0,980.0
20.85,89.4,60.0,978.0
21.3836,90.3727,57.0,980.0
21.9429,91.0,55.0,982.0
22.6218,91.5029,47.0,987.0
21.7,67.8,25.0,1004.0
21.7503,67.4326,25.0,1004.0
21.8,67.1,25.0,1004.0
21.8498,66.8149,27.0,1000.0
21.9,66.5,30.0,997.0
21.965,66.0726,32.0,996.0
22.0,65.6,35.0,996.0
21.9801,65.12,37.0,994.0
21.9,64.7,40.0,993.0
21.7059,64.424,40.0,993.0
21.5667,64.1333,40.0,993.0
21.4868,63.9719,35.0,996.0
21.45,63.95,30.0,1000.0
21.5341,64.0539,27.0,1002.0
21.5429,63.8714,25.0,1004.0
21.22,62.8541,22.0,1005.0
13.92,90.06,25.0,1004.0
14.111,90.6507,25.0,1004.0
14.5429,91.3857,25.0,1005.0
14.7663,91.812,25.0,1005.0
14.9,92.05,25.0,1005.0
15.0824,92.2763,25.0,1004.0
15.25,92.45,25.0,1004.0
15.3979,92.6331,25.0,1004.0
15.5,92.75,25.0,1004.0
15.5537,92.7713,27.0,1002.0
15.6,92.8,30.0,1000.0
15.6614,92.8661,30.0,1000.0
15.75,92.95,30.0,1001.0
15.8675,93.0362,30.0,1000.0
16.0,93.1,30.0,1000.0
16.1301,93.1102,30.0,1000.0
16.25,93.1,30.0,1000.0
16.35,93.1,30.0,1000.0
16.5,93.05,30.0,1000.0
16.6534,92.7602,30.0,1000.0
16.7,92.5,30.0,1000.0
16.7054,92.3171,30.0,1000.0
16.7,92.15,30.0,1000.0
16.7161,91.956,32.0,998.0
16.75,91.7,35.0,996.0
16.8,91.365,37.0,994.0
16.8,91.1,40.0,993.0
16.7037,90.79,37.0,994.0
16.75,90.55,35.0,996.0
16.64,90.2038,35.0,996.0
16.6,89.8,35.0,996.0
16.3961,89.5149,35.0,996.0
16.35,89.0,35.0,996.0
16.3389,88.4539,32.0,998.0
16.3,87.9,30.0,1000.0
16.2286,87.41,30.0,1000.0
16.15,86.95,30.0,1000.0
16.0749,86.55,27.0,1002.0
16.0,86.25,25.0,1004.0
15.8712,85.7825,25.0,1004.0
15.75,85.35,25.0,1004.0
15.7038,84.8388,25.0,1004.0
15.7,84.35,25.0,1004.0
15.6413,83.9179,25.0,1005.0
15.5571,83.5571,25.0,1006.0
15.4488,83.2563,25.0,1006.0
15.32,83.0,25.0,1006.0
15.1924,82.7926,25.0,1005.0
15.1,82.6,25.0,1005.0
15.0075,82.35,25.0,1004.0
14.9,82.1,25.0,1004.0
14.7575,81.8925,25.0,1004.0
14.6,81.7,25.0,1004.0
14.435,81.4775,22.0,1005.0
14.3,81.3,20.0,1007.0
14.2425,81.2351,20.0,1007.0
14.2,81.2,20.0,1007.0
14.115,81.1174,20.0,1007.0
6.85,87.7,30.0,1000.0
7.18112,87.2538,32.0,998.0
7.5,86.8,35.0,996.0
7.80686,86.3327,37.0,994.0
8.15,85.85,40.0,993.0
8.58633,85.3251,42.0,991.0
9.05,84.85,45.0,989.0
9.56865,84.2599,45.0,989.0
9.8,83.9,45.0,989.0
10.0112,83.4213,45.0,989.0
10.25,82.95,45.0,989.0
10.3362,82.2462,42.0,991.0
10.35,81.95,40.0,993.0
10.3637,81.7,40.0,993.0
10.5,81.25,40.0,993.0
10.6441,80.8845,37.0,994.0
10.75,80.6,35.0,996.0
10.7899,80.3637,30.0,1000.0
10.8,80.1429,25.0,1004.0
10.8317,79.8983,22.0,1005.0
10.875,79.625,20.0,1007.0
10.9526,79.2675,20.0,1007.0
7.8,91.7,30.0,1000.0
8.21169,91.3384,30.0,1000.0
8.38,91.04,30.0,1000.0
8.6823,90.9861,30.0,1002.0
9.1,91.0,30.0,1004.0
9.3817,90.9925,30.0,1004.0
9.6,91.0,30.0,1004.0
9.75751,91.0675,30.0,1002.0
9.9,91.15,30.0,1001.0
10.0556,91.2113,30.0,1000.0
10.25,91.25,30.0,1000.0
10.5287,91.2575,35.0,996.0
10.8,91.25,40.0,993.0
10.9572,91.25,42.0,995.0
11.1,91.25,45.0,997.0
11.3075,91.2575,45.0,996.0
11.35,91.25,45.0,995.0
11.3537,91.2113,45.0,995.0
11.45,91.15,45.0,995.0
11.4675,91.0862,45.0,992.0
11.55,91.0,45.0,989.0
11.6925,90.8788,45.0,989.0
11.75,90.7,45.0,989.0
11.8712,90.6037,45.0,989.0
11.95,90.45,45.0,989.0
12.075,90.3187,47.0,987.0
12.15,90.0,50.0,985.0
12.2287,89.74,52.0,983.0
12.35,89.35,55.0,982.0
12.5037,88.8037,55.0,983.0
12.6,88.25,55.0,985.0
12.7075,87.7925,57.0,987.0
12.9,87.25,60.0,989.0
12.9574,86.7462,62.0,987.0
13.0,86.35,65.0,985.0
13.05,85.8638,67.0,977.0
13.05,85.35,70.0,970.0
13.0424,85.0787,72.0,968.0
13.05,84.8,75.0,967.0
12.9964,84.3538,75.0,973.0
13.05,83.8,75.0,980.0
13.0824,83.4462,75.0,979.0
13.2,83.15,75.0,979.0
13.2035,82.6699,77.0,971.0
13.1,82.35,80.0,963.0
13.15,82.0,85.0,959.0
13.2,81.7,80.0,963.0
13.2102,81.2971,80.0,963.0
13.2,80.8,80.0,963.0
13.15,80.3288,72.0,968.0
13.1,79.85,65.0,974.0
13.0537,79.3963,57.0,979.0
12.9857,78.9286,50.0,985.0
12.9609,78.3864,40.0,995.0
12.98,77.84,30.0,1005.0
13.0348,77.3999,27.0,1004.0
13.0,77.0,25.0,1004.0
13.035,76.5076,25.0,1004.0
13.1,76.0,25.0,1004.0
13.1573,75.5575,22.0,1005.0
13.2,75.1,20.0,1007.0
13.2151,74.5425,20.0,1007.0
13.2,74.0,20.0,1007.0
13.1649,73.5625,20.0,1007.0
13.1,73.2,20.0,1007.0
13.0149,72.9001,22.0,1005.0
12.9,72.6,25.0,1004.0
12.765,72.215,25.0,1004.0
12.6,71.8,25.0,1004.0
12.4074,71.4,25.0,1004.0
12.2,71.0,25.0,1004.0
12.0,70.5925,25.0,1004.0
11.8,70.2,25.0,1004.0
11.5923,69.8651,25.0,1004.0
11.4,69.5,25.0,1004.0
11.2125,69.0224,25.0,1004.0
11.1,68.5,25.0,1004.0
11.1274,68.0077,27.0,1002.0
11.2,67.5,30.0,1000.0
11.2075,66.95,30.0,1000.0
11.2,66.4,30.0,1000.0
11.2073,65.9075,30.0,1000.0
11.2,65.4,30.0,1000.0
11.1721,64.8676,30.0,1000.0
11.1,64.2,30.0,1000.0
10.9664,63.1058,30.0,1000.0
11.1333,62.1,30.0,1000.0
11.1518,61.3518,30.0,1000.0
10.95,60.75,30.0,1000.0
10.8083,60.3017,30.0,1000.0
10.6,59.8,30.0,1000.0
10.2,59.0896,32.0,998.0
9.8,58.2667,35.0,996.0
9.53001,57.44,35.0,996.0
9.4,56.8,35.0,996.0
9.31963,56.1076,35.0,996.0
9.3,55.4,35.0,996.0
9.3,54.5651,35.0,996.0
9.3,53.7,35.0,996.0
9.27249,52.8551,35.0,996.0
9.2,52.1,35.0,996.0
9.06752,51.5024,30.0,1000.0
8.2,85.3,25.0,1004.0
8.80259,85.6973,25.0,1004.0
9.4,86.1,25.0,1005.0
9.97997,86.5075,25.0,1005.0
10.5,86.9,25.0,1005.0
10.9074,87.2503,25.0,1005.0
11.3,87.6,25.0,1005.0
11.7774,87.9777,27.0,1002.0
12.24,88.32,30.0,1000.0
12.7433,88.6949,32.0,998.0
13.3143,89.2286,35.0,996.0
13.765,89.6826,37.0,997.0
14.25,90.2,40.0,999.0
14.7087,90.6664,42.0,997.0
15.1,91.05,45.0,996.0
15.3912,91.3428,47.0,990.0
16.0,91.95,50.0,985.0
16.6463,92.4534,50.0,985.0
17.2,92.9,50.0,985.0
17.7299,93.2403,47.0,990.0
18.1,93.6,45.0,995.0
18.4536,93.8853,40.0,998.0
18.8,94.25,35.0,1001.0
19.3178,94.8482,32.0,1000.0
13.9,87.4,25.0,1000.0
13.8378,87.9201,27.0,1000.0
13.8,88.4,30.0,1000.0
13.8124,88.815,32.0,998.0
13.9,89.2,35.0,996.0
14.0399,89.6002,35.0,997.0
14.24,89.7,35.0,999.0
14.6567,90.1297,35.0,997.0
15.1143,90.4572,35.0,996.0
15.4649,90.7301,37.0,994.0
15.75,90.85,40.0,993.0
16.0212,91.0001,42.0,991.0
16.3,91.1,45.0,989.0
16.6175,91.1888,47.0,988.0
17.0,91.25,50.0,988.0
17.3138,91.325,52.0,985.0
17.75,91.45,55.0,983.0
18.2388,91.5612,57.0,980.0
18.65,91.6,60.0,978.0
18.9925,91.5964,65.0,974.0
19.85,91.65,70.0,970.0
20.2513,91.7212,75.0,966.0
21.0,91.9,80.0,963.0
21.8988,91.9716,67.0,971.0
23.0,92.0,55.0,980.0
23.9274,92.1737,47.0,986.0
24.65,92.35,40.0,993.0
25.1952,92.5802,35.0,996.0
19.7111,127.533,20.0,1007.0
19.7494,127.116,22.0,1005.0
19.7167,126.7,25.0,1004.0
19.7293,126.316,27.0,1002.0
19.8133,125.953,30.0,1000.0
19.9549,125.587,30.0,1000.0
20.125,125.15,30.0,1000.0
20.2885,124.682,32.0,998.0
20.4,124.15,35.0,996.0
20.4284,123.572,40.0,992.0
20.375,122.9,45.0,989.0
20.2247,122.09,45.0,989.0
20.1,121.275,45.0,989.0
20.1371,120.599,47.0,987.0
20.25,119.975,50.0,985.0
20.3686,119.353,55.0,983.0
20.475,118.7,60.0,981.0
20.5011,117.98,67.0,974.0
20.575,117.325,75.0,967.0
20.7772,116.672,77.0,965.0
21.05,115.975,80.0,963.0
21.2665,115.232,85.0,959.0
21.525,114.475,90.0,956.0
21.8892,113.679,100.0,948.0
22.175,112.85,85.0,964.0
22.4316,111.919,72.0,971.0
22.675,110.95,60.0,978.0
22.9272,110.011,52.0,983.0
23.15,109.125,45.0,989.0
23.3182,108.318,40.0,992.0
23.45,107.575,35.0,996.0
23.5769,106.873,32.0,998.0
23.6786,106.179,30.0,1000.0
23.7398,105.491,25.0,1003.0
7.2,102.4,15.0,1010.0
7.2876,102.043,15.0,1010.0
7.3,101.8,15.0,1010.0
7.18745,101.735,15.0,1010.0
7.0,101.7,15.0,1010.0
6.79249,101.537,15.0,1010.0
6.6,101.3,15.0,1010.0
6.50004,100.993,15.0,1010.0
6.4,100.7,15.0,1010.0
6.21498,100.513,17.0,1008.0
6.0,100.4,20.0,1007.0
5.79999,100.32,22.0,1005.0
5.6,100.3,25.0,1004.0
5.37748,100.305,25.0,1004.0
5.2,100.4,25.0,1004.0
5.11249,100.605,22.0,1005.0
5.1,100.9,20.0,1007.0
5.09754,101.258,17.0,1008.0
5.2,101.6,15.0,1010.0
5.45495,101.808,17.0,1008.0
5.8,102.0,20.0,1007.0
6.12006,102.33,20.0,1006.0
6.5,102.6,20.0,1006.0
6.99247,102.645,20.0,1006.0
7.5,102.6,20.0,1006.0
7.93749,102.607,22.0,1005.0
8.3,102.6,25.0,1005.0
8.57247,102.587,25.0,1005.0
8.8,102.5,25.0,1005.0
9.04251,102.287,25.0,1004.0
9.3,102.0,25.0,1004.0
9.59247,101.715,25.0,1004.0
9.9,101.4,25.0,1004.0
10.2151,101.02,25.0,1004.0
10.5,100.7,25.0,1004.0
10.7299,100.585,25.0,1004.0
10.9,100.5,25.0,1005.0
11.015,100.265,25.0,1005.0
11.1,100.0,25.0,1005.0
11.195,99.7825,22.0,1006.0
6.0,82.2,30.0,1000.0
5.9475,81.985,30.0,1000.0
5.9,81.7,30.0,1000.0
5.99599,81.396,30.0,1000.0
6.1,80.6667,30.0,1000.0
6.15838,80.1351,32.0,998.0
6.2,79.85,35.0,996.0
6.31346,79.4516,37.0,994.0
6.5,79.0,40.0,993.0
6.72118,78.4899,42.0,991.0
6.95,78.1,45.0,989.0
7.50758,77.3713,47.0,987.0
7.8,76.75,50.0,985.0
7.9324,76.2849,52.0,990.0
8.15,75.8,55.0,995.0
8.30376,75.3713,57.0,992.0
8.5,74.9,60.0,990.0
8.61119,74.525,62.0,982.0
8.75,74.1,65.0,974.0
8.83254,73.7675,67.0,972.0
8.9,73.35,70.0,970.0
8.94994,73.0175,72.0,968.0
9.0,72.8,75.0,967.0
9.06001,72.4787,77.0,971.0
9.15,72.1,80.0,975.0
9.28499,71.7925,82.0,972.0
9.45,71.5,85.0,970.0
9.61746,71.2287,87.0,963.0
9.8,71.0,90.0,956.0
10.15,70.6288,95.0,952.0
10.45,70.3,100.0,948.0
10.7325,69.9887,97.0,950.0
11.0,69.7,95.0,952.0
11.1887,69.4924,92.0,954.0
11.5,69.25,90.0,956.0
11.8888,69.0425,85.0,965.0
12.2,68.9,80.0,975.0
12.4287,68.7924,77.0,976.0
12.85,68.7,75.0,977.0
13.1288,68.5925,75.0,978.0
13.5,68.5,75.0,979.0
13.9037,68.485,75.0,973.0
14.3,68.5,75.0,967.0
14.5425,68.5313,72.0,975.0
14.8,68.7,70.0,983.0
15.1312,68.9526,67.0,983.0
15.6,69.2,65.0,984.0
16.0638,69.535,62.0,981.0
16.55,69.9,60.0,978.0
17.0438,70.2824,55.0,981.0
17.5,70.65,50.0,985.0
17.8837,70.9726,42.0,990.0
18.1857,71.2143,35.0,996.0
18.3425,71.3575,32.0,998.0
15.84,86.62,40.0,993.0
16.4632,86.4501,42.0,991.0
17.0143,86.3429,45.0,989.0
17.5825,86.3312,42.0,994.0
18.05,86.35,40.0,999.0
18.4189,86.3704,37.0,997.0
18.6571,86.4714,35.0,996.0
18.8283,86.6516,32.0,998.0
19.02,86.86,30.0,1000.0
19.1,87.1,30.0,1000.0
19.3,87.3,30.0,1000.0
19.5349,87.4427,27.0,1004.0
19.8,87.6,25.0,1009.0
20.085,87.8276,25.0,1009.0
20.4,88.1,25.0,1009.0
20.7426,88.3947,22.0,1008.0
11.3,53.7,20.0,1007.0
11.6426,53.2126,22.0,1005.0
12.0,52.7,25.0,1004.0
12.3725,52.1501,25.0,1004.0
12.7,51.6,25.0,1004.0
12.9449,51.0849,27.0,1004.0
13.08,50.48,30.0,1005.0
13.1602,50.0101,32.0,1003.0
13.2,49.6571,35.0,1002.0
13.2105,49.388,37.0,1002.0
13.2,49.15,40.0,1002.0
13.2074,48.915,42.0,995.0
13.1,48.65,45.0,989.0
13.0725,48.4263,47.0,987.0
13.0,48.1,50.0,985.0
12.8614,47.6674,50.0,985.0
12.6,47.25,50.0,985.0
12.4099,46.9276,50.0,985.0
12.15,46.5,50.0,985.0
11.9887,46.2175,52.0,983.0
11.85,45.95,55.0,982.0
11.7037,45.6463,57.0,980.0
11.55,45.5,60.0,978.0
11.3787,45.3,62.0,976.0
11.25,45.1,65.0,974.0
11.125,44.95,62.0,976.0
11.0,44.75,60.0,978.0
10.825,44.45,57.0,980.0
10.7,44.2,55.0,982.0
10.525,44.0,52.0,988.0
10.35,43.75,50.0,995.0
10.2072,43.5744,47.0,992.0
10.1,43.4,45.0,989.0
10.0174,43.1215,42.0,991.0
9.95714,42.8571,40.0,993.0
9.87035,43.0025,35.0,996.0
9.75155,43.7657,30.0,1000.0
8.40093,57.5037,25.0,1004.0
8.35499,58.203,25.0,1004.0
8.41429,58.3714,25.0,1004.0
8.54046,58.1525,27.0,1003.0
8.7,57.9,30.0,1003.0
8.86271,57.7013,32.0,1001.0
9.05,57.5,35.0,999.0
9.26749,57.2787,35.0,999.0
9.55,57.1,35.0,1000.0
9.87874,56.9444,37.0,996.0
10.2,56.8,40.0,993.0
10.4612,56.6462,45.0,989.0
10.65,56.4,50.0,985.0
10.7713,56.2063,52.0,987.0
10.95,56.05,55.0,989.0
11.1675,56.0175,57.0,987.0
11.4,56.05,60.0,986.0
11.7212,56.04,62.0,980.0
11.95,56.0,65.0,974.0
12.25,55.925,70.0,975.0
12.5,55.8,75.0,976.0
12.7712,55.7175,77.0,969.0
13.0,55.65,80.0,963.0
13.3212,55.5287,80.0,967.0
13.7,55.45,80.0,971.0
14.0034,55.3636,80.0,967.0
14.3,55.3,80.0,963.0
14.6,55.15,80.0,963.0
14.9,54.9,80.0,963.0
15.0835,54.7261,82.0,963.0
15.2,54.6,85.0,964.0
15.4137,54.575,87.0,962.0
15.75,54.5,90.0,960.0
16.1037,54.365,95.0,954.0
16.35,54.25,100.0,948.0
16.5038,54.0825,100.0,950.0
16.7,53.9,100.0,953.0
17.0137,53.6387,92.0,958.0
17.2,53.5,85.0,963.0
17.4675,53.3925,77.0,966.0
17.85,53.25,70.0,970.0
18.19,53.1575,62.0,976.0
18.45,53.05,55.0,982.0
18.6475,52.9075,50.0,985.0
18.7714,52.7429,45.0,989.0
18.9041,52.5617,40.0,992.0
19.0,52.375,35.0,996.0
19.005,52.14,32.0,998.0
16.5,90.2,20.0,1007.0
16.7026,90.4024,22.0,1005.0
16.9,90.6,25.0,1004.0
17.0925,90.7926,25.0,1004.0
17.3,91.0,25.0,1004.0
17.5425,91.2425,27.0,1002.0
17.8,91.5,30.0,1000.0
18.0499,91.7426,32.0,998.0
18.3,92.0,35.0,996.0
18.5349,92.2703,37.0,994.0
18.74,92.52,40.0,993.0
19.046,92.8897,42.0,991.0
19.3714,93.2857,45.0,989.0
19.6584,93.6384,40.0,992.0
20.0143,94.0429,35.0,996.0
20.6374,94.6874,32.0,998.0
17.2333,88.3333,30.0,1000.0
17.2008,87.8278,30.0,999.0
17.2,87.3714,30.0,998.0
17.2949,87.1223,30.0,997.0
17.55,87.0,30.0,997.0
17.9065,86.5916,32.0,996.0
18.3,86.1,35.0,995.0
18.6284,85.7661,35.0,997.0
19.05,85.15,35.0,999.0
19.4153,84.3977,35.0,997.0
19.75,83.55,35.0,996.0
20.067,82.5318,32.0,998.0
20.4857,81.5286,30.0,1000.0
20.9063,80.7106,27.0,1002.0
11.2,68.9,20.0,1004.0
11.0802,68.3899,20.0,1005.0
11.0,67.9,20.0,1007.0
10.985,67.4551,22.0,1006.0
11.0,67.1,25.0,1006.0
11.0339,66.896,25.0,1005.0
11.1,66.7667,25.0,1004.0
11.2127,66.5947,25.0,1004.0
11.35,66.4,25.0,1004.0
11.4476,66.1886,25.0,1003.0
11.55,65.95,25.0,1003.0
11.6676,65.6513,25.0,1003.0
11.75,65.3,25.0,1004.0
11.8362,64.775,27.0,1002.0
11.95,64.3,30.0,1000.0
11.9912,63.8712,32.0,998.0
12.0,63.45,35.0,996.0
12.0162,62.9624,37.0,994.0
12.05,62.5,40.0,993.0
12.1138,62.1063,42.0,991.0
12.15,61.85,45.0,989.0
12.2712,61.6137,47.0,987.0
12.35,61.3,50.0,985.0
12.45,61.1037,52.0,983.0
12.55,60.85,55.0,982.0
12.675,60.5925,55.0,982.0
12.8,60.5,55.0,982.0
12.9037,60.3925,57.0,980.0
13.0,60.35,60.0,978.0
13.085,60.2649,60.0,978.0
13.2,60.05,60.0,978.0
13.4,59.8114,62.0,976.0
13.6,59.55,65.0,974.0
13.7112,59.3137,67.0,972.0
14.0,59.15,70.0,970.0
14.075,59.0712,72.0,968.0
14.2,58.95,75.0,967.0
14.3613,58.7463,80.0,968.0
14.4,58.6,85.0,969.0
14.4575,58.4925,85.0,964.0
14.5,58.4,85.0,959.0
14.5,58.35,80.0,967.0
14.55,58.15,75.0,975.0
14.4463,58.0462,72.0,978.0
14.45,57.9,70.0,982.0
14.4712,57.8713,65.0,980.0
14.5,57.8,60.0,978.0
14.5287,57.7788,55.0,981.0
14.6,57.7,50.0,985.0
14.6538,57.6537,47.0,987.0
14.65,57.6,45.0,989.0
14.65,57.4613,42.0,991.0
14.65,57.35,40.0,993.0
14.6463,57.1862,40.0,993.0
14.65,57.0,40.0,993.0
14.675,56.7788,40.0,993.0
14.75,56.5,40.0,993.0
14.75,56.2,40.0,993.0
14.75,55.9,40.0,993.0
14.7712,55.5788,40.0,993.0
14.85,55.25,40.0,993.0
14.8712,54.89,40.0,993.0
14.9,54.5,40.0,993.0
14.9387,54.0825,40.0,993.0
15.05,53.7,40.0,993.0
15.1963,53.2638,37.0,997.0
15.4,52.8,35.0,1002.0
15.6249,52.4887,35.0,999.0
15.85,52.15,35.0,996.0
15.95,51.8,32.0,998.0
16.0286,51.3714,30.0,1000.0
16.1469,51.0871,27.0,1002.0
14.2,88.4,20.0,1007.0
14.1267,88.4016,22.0,1006.0
14.12,88.32,25.0,1005.0
14.1927,88.1221,27.0,1003.0
14.3,87.9,30.0,1002.0
14.375,87.6637,30.0,1001.0
14.45,87.45,30.0,1000.0
14.5565,87.2627,32.0,998.0
14.65,87.1,35.0,996.0
14.6963,86.9462,37.0,994.0
14.8,86.8,40.0,993.0
14.9137,86.725,42.0,995.0
15.1,86.6,45.0,997.0
15.3175,86.4612,47.0,991.0
15.55,86.3,50.0,985.0
15.7637,86.1112,57.0,979.0
16.05,86.0,65.0,974.0
16.4925,85.875,70.0,975.0
16.95,85.65,75.0,976.0
17.2787,85.4499,82.0,966.0
17.55,85.3,90.0,956.0
17.8362,85.1288,97.0,950.0
18.25,84.95,105.0,944.0
18.565,84.6212,102.0,946.0
18.75,84.35,100.0,948.0
18.9213,84.085,90.0,955.0
19.15,83.85,80.0,963.0
19.4212,83.7988,72.0,968.0
19.7,83.75,65.0,974.0
19.8925,83.9488,60.0,978.0
20.1,84.2,55.0,982.0
20.3231,84.4407,47.0,987.0
20.5429,84.7,40.0,993.0
20.7192,84.9624,35.0,996.0
12.66,90.68,30.0,1004.0
12.8999,90.1891,32.0,1002.0
13.0857,89.8143,35.0,1000.0
13.2426,89.5074,35.0,998.0
13.35,89.2,35.0,996.0
13.4399,88.8401,35.0,996.0
13.45,88.45,35.0,996.0
13.3901,88.0311,35.0,996.0
13.3,87.7,35.0,996.0
13.2249,87.4588,35.0,1000.0
13.1,87.3,35.0,1004.0
13.0712,87.2063,35.0,1004.0
12.9,87.2,35.0,1004.0
12.7163,87.2213,35.0,1000.0
12.6,87.25,35.0,996.0
12.7237,87.3187,32.0,998.0
12.75,87.55,30.0,1000.0
13.0287,87.6225,30.0,1000.0
13.3,87.55,30.0,1000.0
13.4475,87.3688,30.0,1000.0
13.55,87.2,30.0,1000.0
13.6013,86.9749,30.0,1000.0
13.65,86.55,30.0,1000.0
13.5537,86.335,30.0,1000.0
13.5,86.05,30.0,1000.0
13.3537,85.875,32.0,1001.0
13.3,85.7,35.0,1003.0
13.1788,85.55,37.0,1002.0
13.1,85.35,40.0,1001.0
12.9825,85.1826,42.0,995.0
12.8,84.95,45.0,989.0
12.575,84.7112,47.0,987.0
12.35,84.35,50.0,985.0
12.1712,84.2076,50.0,985.0
12.0,83.85,50.0,985.0
11.8,83.4575,52.0,983.0
11.55,83.15,55.0,982.0
11.3749,82.6613,60.0,978.0
11.25,82.15,65.0,974.0
11.05,81.6325,67.0,972.0
10.85,81.2,70.0,970.0
10.6637,80.7,75.0,966.0
10.55,80.25,80.0,963.0
10.4674,79.69,75.0,966.0
10.45,79.15,70.0,970.0
10.4362,78.4651,62.0,976.0
10.45,77.65,55.0,982.0
10.2813,76.9257,50.0,985.0
10.05,76.3,45.0,989.0
9.90229,75.7563,42.0,991.0
9.8,75.25,40.0,993.0
9.72264,74.7143,40.0,998.0
9.7,74.15,40.0,1004.0
9.73875,73.5388,40.0,1004.0
9.8,73.0,40.0,1005.0
9.86273,72.4078,40.0,1004.0
9.95,71.8,40.0,1003.0
10.0712,71.2275,37.0,1005.0
10.2,70.7,35.0,1007.0
10.3112,70.2105,32.0,1006.0
10.4,69.8,30.0,1006.0
10.4575,69.4675,27.0,1007.0
10.5,69.05,25.0,1009.0
10.5532,68.7517,22.0,1008.0
10.6,68.45,20.0,1008.0
10.6251,67.9937,20.0,1009.0
10.65,67.5,20.0,1010.0
10.6966,67.0525,20.0,1010.0
10.7857,66.6429,20.0,1010.0
10.9,66.3008,20.0,1010.0
7.22,88.34,30.0,1000.0
7.35503,88.225,30.0,1000.0
7.51429,88.0429,30.0,1000.0
7.70099,87.8418,30.0,1000.0
7.9,87.65,30.0,1000.0
8.09999,87.4537,30.0,1000.0
8.15,87.35,30.0,1000.0
8.20525,87.1094,30.0,1000.0
8.3,86.8,30.0,1000.0
8.45998,86.525,30.0,1000.0
8.65,86.25,30.0,1000.0
8.80726,85.9732,30.0,1000.0
9.0,85.7,30.0,1000.0
9.27875,85.4288,32.0,998.0
9.55,85.25,35.0,996.0
9.86374,85.0806,37.0,994.0
10.2,84.9,40.0,993.0
10.51,84.6887,42.0,991.0
10.8,84.55,45.0,989.0
11.035,84.4499,45.0,989.0
11.35,84.3,45.0,989.0
11.8137,84.1224,47.0,993.0
12.25,83.9,50.0,997.0
12.4326,83.5464,52.0,995.0
13.35,83.05,55.0,994.0
13.7899,82.8024,55.0,995.0
14.05,82.65,55.0,996.0
14.4637,82.4462,52.0,995.0
15.0,82.4,50.0,995.0
15.5388,82.3388,45.0,999.0
16.0,82.3,40.0,1004.0
16.4887,82.3488,35.0,1005.0
16.85,82.45,30.0,1007.0
17.3601,82.6085,27.0,1008.0
8.3,115.1,15.0,1009.0
8.39257,114.715,17.0,1008.0
8.5,114.3,20.0,1007.0
8.60993,113.83,20.0,1007.0
8.6,113.3,20.0,1008.0
8.36009,112.685,22.0,1007.0
7.95,112.117,25.0,1006.0
7.64127,111.712,27.0,1005.0
7.42727,111.455,30.0,1004.0
7.24534,111.26,30.0,1004.0
7.06,111.1,30.0,1004.0
6.84808,110.965,32.0,1002.0
6.625,110.8,35.0,1001.0
6.41004,110.497,35.0,1000.0
6.225,110.175,35.0,1000.0
6.07934,109.951,35.0,1000.0
5.975,109.75,35.0,1000.0
5.88998,109.529,35.0,1000.0
5.85,109.275,35.0,1001.0
5.84687,108.969,35.0,1001.0
5.9,108.625,35.0,1001.0
6.02495,108.283,35.0,1001.0
6.15,107.9,35.0,1001.0
6.20308,107.466,37.0,1000.0
6.2,106.975,40.0,999.0
6.14504,106.419,40.0,999.0
6.075,105.875,40.0,999.0
6.02744,105.418,40.0,999.0
6.025,105.025,40.0,1000.0
6.08057,104.686,40.0,1000.0
6.2,104.35,40.0,1000.0
6.35186,103.952,40.0,1000.0
6.575,103.525,40.0,1000.0
6.87931,103.102,42.0,999.0
7.225,102.65,45.0,998.0
7.57437,102.143,47.0,997.0
7.875,101.625,50.0,996.0
8.0787,101.137,50.0,996.0
8.2,100.675,50.0,996.0
8.26117,100.242,45.0,998.0
8.31875,99.8,40.0,1001.0
8.41416,99.3388,37.0,1002.0
8.54667,98.92,35.0,1004.0
8.69565,98.6807,32.0,1005.0
8.84615,98.5077,30.0,1006.0
9.05163,98.2366,30.0,1005.0
9.26667,97.9667,30.0,1005.0
9.5091,97.6949,27.0,1006.0
9.8,97.3667,25.0,1007.0
10.1009,96.9085,27.0,1005.0
10.3667,96.4,30.0,1004.0
10.5431,95.8848,27.0,1005.0
10.7,95.3,25.0,1006.0
10.8479,94.3835,25.0,1006.0
11.0,93.5667,25.0,1007.0
11.1202,92.9349,22.0,1008.0
11.2667,92.4333,20.0,1009.0
11.4773,92.0224,20.0,1009.0
11.7333,91.6667,20.0,1009.0
12.0363,91.2353,20.0,1009.0
12.33,91.01,20.0,1009.0
